"Time (s)","Pressure (hPa)"
3.337647146E1,9.882510986E2
3.341489310E1,9.882510986E2
3.345349783E1,9.882510986E2
3.349179739E1,9.882510986E2
3.353024954E1,9.882528076E2
3.356870169E1,9.882528076E2
3.360715384E1,9.882528076E2
3.364563650E1,9.882528076E2
3.368405813E1,9.882586060E2
3.372251028E1,9.882586060E2
3.376096243E1,9.882586060E2
3.379941458E1,9.882586060E2
3.383786673E1,9.882586060E2
3.387631888E1,9.882730103E2
3.391477102E1,9.882730103E2
3.395325369E1,9.882730103E2
3.399167532E1,9.882730103E2
3.403012747E1,9.882819214E2
3.406857962E1,9.882819214E2
3.410703177E1,9.882819214E2
3.414548392E1,9.882819214E2
3.418393606E1,9.882888184E2
3.422241873E1,9.882888184E2
3.426084036E1,9.882888184E2
3.429929251E1,9.882888184E2
3.433774466E1,9.882888184E2
3.437619681E1,9.883032227E2
3.441464896E1,9.883032227E2
3.445310110E1,9.883032227E2
3.449155325E1,9.883032227E2
3.453003592E1,9.883101807E2
3.456845755E1,9.883101807E2
3.460690970E1,9.883101807E2
3.464536185E1,9.883101807E2
3.468381399E1,9.883118896E2
3.472226614E1,9.883118896E2
3.476071829E1,9.883118896E2
3.479978079E1,9.883118896E2
3.483762259E1,9.883118896E2
3.487607474E1,9.883084717E2
3.491452688E1,9.883084717E2
3.495297903E1,9.883084717E2
3.499143118E1,9.883084717E2
3.502988333E1,9.883139038E2
3.506836600E1,9.883139038E2
3.510678763E1,9.883139038E2
3.514523978E1,9.883139038E2
3.518369192E1,9.883156128E2
3.522214407E1,9.883156128E2
3.526059622E1,9.883156128E2
3.529904837E1,9.883156128E2
3.533750052E1,9.883156128E2
3.537598318E1,9.883268433E2
3.541440481E1,9.883268433E2
3.545285696E1,9.883268433E2
3.549167532E1,9.883268433E2
3.552976126E1,9.883337402E2
3.556818289E1,9.883337402E2
3.560666556E1,9.883337402E2
3.564514822E1,9.883337402E2
3.568356985E1,9.883360596E2
3.572202200E1,9.883360596E2
3.576047415E1,9.883360596E2
3.579892630E1,9.883360596E2
3.583737845E1,9.883397827E2
3.587583060E1,9.883397827E2
3.591428274E1,9.883397827E2
3.595276541E1,9.883397827E2
3.599118704E1,9.883397827E2
3.602963919E1,9.883360596E2
3.606809134E1,9.883360596E2
3.610654349E1,9.883360596E2
3.614499563E1,9.883360596E2
3.618350882E1,9.883432617E2
3.622193045E1,9.883432617E2
3.626035208E1,9.883432617E2
3.629880423E1,9.883432617E2
3.633725638E1,9.883441162E2
3.637570852E1,9.883441162E2
3.641416067E1,9.883441162E2
3.645261282E1,9.883441162E2
3.649106497E1,9.883441162E2
3.652954764E1,9.883441162E2
3.656796927E1,9.883441162E2
3.660642142E1,9.883441162E2
3.664487356E1,9.883441162E2
3.668332571E1,9.883501587E2
3.672177786E1,9.883501587E2
3.676023001E1,9.883501587E2
3.679871268E1,9.883501587E2
3.683713431E1,9.883519287E2
3.687561697E1,9.883519287E2
3.691403860E1,9.883519287E2
3.695249075E1,9.883519287E2
3.699094290E1,9.883519287E2
3.702939505E1,9.883631592E2
3.706784720E1,9.883631592E2
3.710632986E1,9.883631592E2
3.714475149E1,9.883631592E2
3.718320364E1,9.883646240E2
3.722165579E1,9.883646240E2
3.726010794E1,9.883646240E2
3.729856009E1,9.883646240E2
3.733701224E1,9.883593750E2
3.737549490E1,9.883593750E2
3.741391653E1,9.883593750E2
3.745236868E1,9.883593750E2
3.749082083E1,9.883593750E2
3.752988333E1,9.883596802E2
3.756772513E1,9.883596802E2
3.760617728E1,9.883596802E2
3.764465994E1,9.883596802E2
3.768308157E1,9.883585205E2
3.772153372E1,9.883585205E2
3.775998587E1,9.883585205E2
3.779843802E1,9.883585205E2
3.783689017E1,9.883568115E2
3.787534231E1,9.883568115E2
3.791379446E1,9.883568115E2
3.795227713E1,9.883568115E2
3.799069876E1,9.883568115E2
3.802915091E1,9.883662720E2
3.806760306E1,9.883662720E2
3.810605521E1,9.883662720E2
3.814450735E1,9.883662720E2
3.818295950E1,9.883645630E2
3.822179968E1,9.883645630E2
3.825985510E1,9.883645630E2
3.829830725E1,9.883645630E2
3.833675940E1,9.883662720E2
3.837521155E1,9.883662720E2
3.841366370E1,9.883662720E2
3.845211585E1,9.883662720E2
3.849056799E1,9.883662720E2
3.852905066E1,9.883697510E2
3.856747229E1,9.883697510E2
3.860592444E1,9.883697510E2
3.864437659E1,9.883697510E2
3.868282874E1,9.883645630E2
3.872128089E1,9.883645630E2
3.875973303E1,9.883645630E2
3.879821570E1,9.883645630E2
3.883663733E1,9.883734741E2
3.887508948E1,9.883734741E2
3.891366370E1,9.883734741E2
3.895199378E1,9.883734741E2
3.899044592E1,9.883734741E2
3.902889807E1,9.883757935E2
3.906731970E1,9.883757935E2
3.910583289E1,9.883757935E2
3.914425452E1,9.883757935E2
3.918270667E1,9.883676758E2
3.922115881E1,9.883676758E2
3.925961096E1,9.883676758E2
3.929806311E1,9.883676758E2
3.933651526E1,9.883694458E2
3.937499793E1,9.883694458E2
3.941341956E1,9.883694458E2
3.945187170E1,9.883694458E2
3.949032385E1,9.883694458E2
3.952877600E1,9.883696899E2
3.956722815E1,9.883696899E2
3.960568030E1,9.883696899E2
3.964413245E1,9.883696899E2
3.968258460E1,9.883703003E2
3.972103674E1,9.883703003E2
3.975948889E1,9.883703003E2
3.979794104E1,9.883703003E2
3.983639319E1,9.883720093E2
3.987484534E1,9.883720093E2
3.991329749E1,9.883720093E2
3.995178015E1,9.883720093E2
3.999020178E1,9.883720093E2
4.002865393E1,9.883757324E2
4.006710608E1,9.883757324E2
4.010555823E1,9.883757324E2
4.014401038E1,9.883757324E2
4.018246253E1,9.883740234E2
4.022094519E1,9.883740234E2
4.025997717E1,9.883740234E2
4.029781897E1,9.883740234E2
4.033627112E1,9.883676758E2
4.037472327E1,9.883676758E2
4.041317542E1,9.883676758E2
4.045162756E1,9.883676758E2
4.049007971E1,9.883696289E2
4.052856238E1,9.883696289E2
4.056698401E1,9.883696289E2
4.060543616E1,9.883696289E2
4.064388831E1,9.883696289E2
4.068234046E1,9.883713989E2
4.072079260E1,9.883713989E2
4.075924475E1,9.883713989E2
4.079772742E1,9.883713989E2
4.083614905E1,9.883696289E2
4.087460120E1,9.883696289E2
4.091305335E1,9.883696289E2
4.095190222E1,9.883696289E2
4.098995764E1,9.883685303E2
4.102840979E1,9.883685303E2
4.106686194E1,9.883685303E2
4.110534460E1,9.883685303E2
4.114376624E1,9.883685303E2
4.118221839E1,9.883791504E2
4.122067053E1,9.883791504E2
4.125912268E1,9.883791504E2
4.129757483E1,9.883791504E2
4.133602698E1,9.883774414E2
4.137450964E1,9.883774414E2
4.141293128E1,9.883774414E2
4.145138342E1,9.883774414E2
4.148983557E1,9.883797607E2
4.152828772E1,9.883797607E2
4.156673987E1,9.883797607E2
4.160519202E1,9.883797607E2
4.164379675E1,9.883797607E2
4.168212683E1,9.883820801E2
4.172054846E1,9.883820801E2
4.175900061E1,9.883820801E2
4.179745276E1,9.883820801E2
4.183590491E1,9.883840332E2
4.187435706E1,9.883840332E2
4.191280920E1,9.883840332E2
4.195129187E1,9.883840332E2
4.198971350E1,9.883863525E2
4.202816565E1,9.883863525E2
4.206661780E1,9.883863525E2
4.210506995E1,9.883863525E2
4.214352210E1,9.883863525E2
4.218197424E1,9.883883667E2
4.222045691E1,9.883883667E2
4.225887854E1,9.883883667E2
4.229733069E1,9.883883667E2
4.233578284E1,9.883814087E2
4.237423499E1,9.883814087E2
4.241268714E1,9.883814087E2
4.245113928E1,9.883814087E2
4.248959143E1,9.883728027E2
4.252807410E1,9.883728027E2
4.256649573E1,9.883728027E2
4.260494788E1,9.883728027E2
4.264340003E1,9.883728027E2
4.268185217E1,9.883715820E2
4.272030432E1,9.883715820E2
4.275875647E1,9.883715820E2
4.279723914E1,9.883715820E2
4.283566077E1,9.883735962E2
4.287411292E1,9.883735962E2
4.291256506E1,9.883735962E2
4.295101721E1,9.883735962E2
4.299011023E1,9.883649902E2
4.302792151E1,9.883649902E2
4.306637366E1,9.883649902E2
4.310485632E1,9.883649902E2
4.314327796E1,9.883649902E2
4.318173010E1,9.883632202E2
4.322018225E1,9.883632202E2
4.325863440E1,9.883632202E2
4.329708655E1,9.883632202E2
4.333553870E1,9.883603516E2
4.337402136E1,9.883603516E2
4.341244299E1,9.883603516E2
4.345089514E1,9.883603516E2
4.348934729E1,9.883605957E2
4.352779944E1,9.883605957E2
4.356625159E1,9.883605957E2
4.360470374E1,9.883605957E2
4.364315589E1,9.883605957E2
4.368206580E1,9.883605957E2
4.372006018E1,9.883605957E2
4.375851233E1,9.883605957E2
4.379696448E1,9.883605957E2
4.383541663E1,9.883646240E2
4.387386878E1,9.883646240E2
4.391232092E1,9.883646240E2
4.395080359E1,9.883646240E2
4.398922522E1,9.883669434E2
4.402767737E1,9.883669434E2
4.406612952E1,9.883669434E2
4.410458167E1,9.883669434E2
4.414303381E1,9.883669434E2
4.418148596E1,9.883669434E2
4.421993811E1,9.883669434E2
4.425842078E1,9.883669434E2
4.429684241E1,9.883669434E2
4.433529456E1,9.883672485E2
4.437392981E1,9.883672485E2
4.441222937E1,9.883672485E2
4.445065100E1,9.883672485E2
4.448910315E1,9.883672485E2
4.452758582E1,9.883672485E2
4.456600745E1,9.883672485E2
4.460445960E1,9.883672485E2
4.464291174E1,9.883672485E2
4.468136389E1,9.883677979E2
4.471981604E1,9.883677979E2
4.475826819E1,9.883677979E2
4.479675086E1,9.883677979E2
4.483517249E1,9.883643799E2
4.487362464E1,9.883643799E2
4.491207678E1,9.883643799E2
4.495052893E1,9.883643799E2
4.498898108E1,9.883643799E2
4.502743323E1,9.883643799E2
4.506588538E1,9.883643799E2
4.510433753E1,9.883643799E2
4.514278967E1,9.883609009E2
4.518124182E1,9.883609009E2
4.521969397E1,9.883609009E2
4.525814612E1,9.883609009E2
4.529659827E1,9.883609009E2
4.533505042E1,9.883680420E2
4.537353308E1,9.883680420E2
4.541195471E1,9.883680420E2
4.545040686E1,9.883680420E2
4.548885901E1,9.883721313E2
4.552728064E1,9.883721313E2
4.556576331E1,9.883721313E2
4.560421546E1,9.883721313E2
4.564266760E1,9.883740845E2
4.568115027E1,9.883740845E2
4.571957190E1,9.883740845E2
4.575802405E1,9.883740845E2
4.579647620E1,9.883740845E2
4.583492835E1,9.883712158E2
4.587338049E1,9.883712158E2
4.591183264E1,9.883712158E2
4.595031531E1,9.883712158E2
4.598873694E1,9.883660278E2
4.602718909E1,9.883660278E2
4.606564124E1,9.883660278E2
4.610409339E1,9.883660278E2
4.614254553E1,9.883697510E2
4.618099768E1,9.883697510E2
4.621944983E1,9.883697510E2
4.625793250E1,9.883697510E2
4.629635413E1,9.883697510E2
4.633480628E1,9.883697510E2
4.637325842E1,9.883697510E2
4.641219885E1,9.883697510E2
4.645016272E1,9.883697510E2
4.648861487E1,9.883720703E2
4.652709754E1,9.883720703E2
4.656554968E1,9.883720703E2
4.660394080E1,9.883720703E2
4.664242346E1,9.883737793E2
4.668087561E1,9.883737793E2
4.671932776E1,9.883737793E2
4.675777991E1,9.883737793E2
4.679623206E1,9.883737793E2
4.683471472E1,9.883754883E2
4.687313635E1,9.883754883E2
4.691158850E1,9.883754883E2
4.695004065E1,9.883754883E2
4.698849280E1,9.883692017E2
4.702694495E1,9.883692017E2
4.706539710E1,9.883692017E2
4.710418494E1,9.883692017E2
4.714230139E1,9.883692017E2
4.718075354E1,9.883692017E2
4.721920569E1,9.883692017E2
4.725765784E1,9.883692017E2
4.729610999E1,9.883692017E2
4.733456214E1,9.883640137E2
4.737304480E1,9.883640137E2
4.741146643E1,9.883640137E2
4.744991858E1,9.883640137E2
4.748837073E1,9.883625488E2
4.752682288E1,9.883625488E2
4.756527503E1,9.883625488E2
4.760375769E1,9.883625488E2
4.764217932E1,9.883651123E2
4.768066199E1,9.883651123E2
4.771908362E1,9.883651123E2
4.775753577E1,9.883651123E2
4.779598792E1,9.883651123E2
4.783444006E1,9.883691406E2
4.787289221E1,9.883691406E2
4.791134436E1,9.883691406E2
4.794982703E1,9.883691406E2
4.798824866E1,9.883711548E2
4.802670081E1,9.883711548E2
4.806515296E1,9.883711548E2
4.810360510E1,9.883711548E2
4.814205725E1,9.883737183E2
4.818050940E1,9.883737183E2
4.821897854E1,9.883737183E2
4.825746120E1,9.883737183E2
4.829588284E1,9.883737183E2
4.833433498E1,9.883673706E2
4.837278713E1,9.883673706E2
4.841123928E1,9.883673706E2
4.844969143E1,9.883673706E2
4.848811306E1,9.883647461E2
4.852662624E1,9.883647461E2
4.856504787E1,9.883647461E2
4.860350002E1,9.883647461E2
4.864195217E1,9.883635864E2
4.868040432E1,9.883635864E2
4.871885647E1,9.883635864E2
4.875730862E1,9.883635864E2
4.879576076E1,9.883635864E2
4.883424343E1,9.883673096E2
4.887266506E1,9.883673096E2
4.891111721E1,9.883673096E2
4.894956936E1,9.883673096E2
4.898802151E1,9.883698730E2
4.902647366E1,9.883698730E2
4.906492580E1,9.883698730E2
4.910340847E1,9.883698730E2
4.914231838E1,9.883635254E2
4.918028225E1,9.883635254E2
4.921876492E1,9.883635254E2
4.925718655E1,9.883635254E2
4.929563869E1,9.883635254E2
4.933409084E1,9.883695679E2
4.937254299E1,9.883695679E2
4.941099514E1,9.883695679E2
4.944944729E1,9.883695679E2
4.948789944E1,9.883721924E2
4.952635158E1,9.883721924E2
4.956480373E1,9.883721924E2
4.960325588E1,9.883721924E2
4.964170803E1,9.883729858E2
4.968019070E1,9.883729858E2
4.971861233E1,9.883729858E2
4.975706448E1,9.883729858E2
4.979551662E1,9.883701172E2
4.983421291E1,9.883701172E2
4.987242092E1,9.883701172E2
4.991087307E1,9.883701172E2
4.994935574E1,9.883701172E2
4.998777737E1,9.883743896E2
5.002622951E1,9.883743896E2
5.006468166E1,9.883743896E2
5.010313381E1,9.883743896E2
5.014158596E1,9.883746948E2
5.018003811E1,9.883746948E2
5.021849026E1,9.883746948E2
5.025697292E1,9.883746948E2
5.029539455E1,9.883706665E2
5.033384670E1,9.883706665E2
5.037229885E1,9.883706665E2
5.041075100E1,9.883706665E2
5.044920315E1,9.883706665E2
5.048765530E1,9.883784180E2
5.052613796E1,9.883784180E2
5.056455959E1,9.883784180E2
5.060301174E1,9.883784180E2
5.064146389E1,9.883752441E2
5.067991604E1,9.883752441E2
5.071836819E1,9.883752441E2
5.075682034E1,9.883752441E2
5.079527248E1,9.883812256E2
5.083375515E1,9.883812256E2
5.087217678E1,9.883812256E2
5.091062893E1,9.883812256E2
5.094908108E1,9.883812256E2
5.098753322E1,9.883837891E2
5.102598537E1,9.883837891E2
5.106443752E1,9.883837891E2
5.110292019E1,9.883837891E2
5.114134182E1,9.883849487E2
5.117979397E1,9.883849487E2
5.121824612E1,9.883849487E2
5.125669826E1,9.883849487E2
5.129515041E1,9.883800659E2
5.133360256E1,9.883800659E2
5.137205471E1,9.883800659E2
5.141053738E1,9.883800659E2
5.144895901E1,9.883800659E2
5.148741116E1,9.883808594E2
5.152586330E1,9.883808594E2
5.156431545E1,9.883808594E2
5.160276760E1,9.883808594E2
5.164121975E1,9.883817139E2
5.167970242E1,9.883817139E2
5.171812405E1,9.883817139E2
5.175657619E1,9.883817139E2
5.179502834E1,9.883808594E2
5.183348049E1,9.883808594E2
5.187239040E1,9.883808594E2
5.191038479E1,9.883808594E2
5.194886745E1,9.883808594E2
5.198728908E1,9.883802490E2
5.202574123E1,9.883802490E2
5.206419338E1,9.883802490E2
5.210264553E1,9.883802490E2
5.214109768E1,9.883684082E2
5.217954983E1,9.883684082E2
5.221800198E1,9.883684082E2
5.225648464E1,9.883684082E2
5.229490627E1,9.883655396E2
5.233335842E1,9.883655396E2
5.237181057E1,9.883655396E2
5.241026272E1,9.883655396E2
5.244871487E1,9.883655396E2
5.248716701E1,9.883657837E2
5.252564968E1,9.883657837E2
5.256428493E1,9.883657837E2
5.260252346E1,9.883657837E2
5.264097561E1,9.883646240E2
5.267942776E1,9.883646240E2
5.271787991E1,9.883646240E2
5.275633205E1,9.883646240E2
5.279478420E1,9.883666382E2
5.283326687E1,9.883666382E2
5.287168850E1,9.883666382E2
5.291014065E1,9.883666382E2
5.294859280E1,9.883666382E2
5.298704494E1,9.883666382E2
5.302549709E1,9.883666382E2
5.306394924E1,9.883666382E2
5.310243191E1,9.883666382E2
5.314085354E1,9.883562622E2
5.317930569E1,9.883562622E2
5.321775784E1,9.883562622E2
5.325620998E1,9.883562622E2
5.329463161E1,9.883671875E2
5.333311428E1,9.883671875E2
5.337156643E1,9.883671875E2
5.341004909E1,9.883671875E2
5.344847072E1,9.883671875E2
5.348692287E1,9.883706665E2
5.352537502E1,9.883706665E2
5.356382717E1,9.883706665E2
5.360227932E1,9.883706665E2
5.364073147E1,9.883760986E2
5.367921413E1,9.883760986E2
5.371763576E1,9.883760986E2
5.375608791E1,9.883760986E2
5.379454006E1,9.883760986E2
5.383299221E1,9.883760986E2
5.387144436E1,9.883760986E2
5.390989651E1,9.883760986E2
5.394834866E1,9.883760986E2
5.398683132E1,9.883750000E2
5.402525295E1,9.883750000E2
5.406370510E1,9.883750000E2
5.410215725E1,9.883750000E2
5.414060940E1,9.883697510E2
5.417906155E1,9.883697510E2
5.421751369E1,9.883697510E2
5.425599636E1,9.883697510E2
5.429441799E1,9.883750000E2
5.433287014E1,9.883750000E2
5.437132229E1,9.883750000E2
5.440977444E1,9.883750000E2
5.444822658E1,9.883784180E2
5.448667873E1,9.883784180E2
5.452516140E1,9.883784180E2
5.456358303E1,9.883784180E2
5.460252346E1,9.883784180E2
5.464048733E1,9.883767090E2
5.467893948E1,9.883767090E2
5.471739162E1,9.883767090E2
5.475584377E1,9.883767090E2
5.479429592E1,9.883737793E2
5.483277859E1,9.883737793E2
5.487120022E1,9.883737793E2
5.490965237E1,9.883737793E2
5.494810451E1,9.883772583E2
5.498655666E1,9.883772583E2
5.502500881E1,9.883772583E2
5.506346096E1,9.883772583E2
5.510194363E1,9.883772583E2
5.514036526E1,9.883809814E2
5.517881741E1,9.883809814E2
5.521726955E1,9.883809814E2
5.525572170E1,9.883809814E2
5.529444851E1,9.883775635E2
5.533262600E1,9.883775635E2
5.537107815E1,9.883775635E2
5.540956081E1,9.883775635E2
5.544798244E1,9.883792725E2
5.548643459E1,9.883792725E2
5.552488674E1,9.883792725E2
5.556333889E1,9.883792725E2
5.560179104E1,9.883792725E2
5.564024319E1,9.883755493E2
5.567872585E1,9.883755493E2
5.571714748E1,9.883755493E2
5.575559963E1,9.883755493E2
5.579405178E1,9.883755493E2
5.583250393E1,9.883755493E2
5.587095608E1,9.883755493E2
5.590940822E1,9.883755493E2
5.595069851E1,9.883772583E2
5.598634304E1,9.883772583E2
5.602476467E1,9.883772583E2
5.606321682E1,9.883772583E2
5.610166897E1,9.883772583E2
5.614012112E1,9.883732300E2
5.617857326E1,9.883732300E2
5.621702541E1,9.883732300E2
5.625550808E1,9.883732300E2
5.629392971E1,9.883715210E2
5.633238186E1,9.883715210E2
5.637083401E1,9.883715210E2
5.640928616E1,9.883715210E2
5.644773830E1,9.883697510E2
5.648619045E1,9.883697510E2
5.652467312E1,9.883697510E2
5.656312527E1,9.883697510E2
5.660154690E1,9.883697510E2
5.663999905E1,9.883588257E2
5.667845119E1,9.883588257E2
5.671690334E1,9.883588257E2
5.675736965E1,9.883588257E2
5.679380764E1,9.883657227E2
5.683229030E1,9.883657227E2
5.687071194E1,9.883657227E2
5.690916408E1,9.883657227E2
5.694761623E1,9.883726807E2
5.698606838E1,9.883726807E2
5.702452053E1,9.883726807E2
5.706297268E1,9.883726807E2
5.710145534E1,9.883726807E2
5.713987698E1,9.883726807E2
5.717832912E1,9.883726807E2
5.721678127E1,9.883726807E2
5.725523342E1,9.883726807E2
5.729368557E1,9.883778687E2
5.733271755E1,9.883778687E2
5.737058987E1,9.883778687E2
5.740907253E1,9.883778687E2
5.744749416E1,9.883726807E2
5.748594631E1,9.883726807E2
5.752439846E1,9.883726807E2
5.756486477E1,9.883726807E2
5.760130276E1,9.883726807E2
5.763975491E1,9.883709717E2
5.767823757E1,9.883709717E2
5.771665920E1,9.883709717E2
5.775511135E1,9.883709717E2
5.779356350E1,9.883726807E2
5.783201565E1,9.883726807E2
5.787046780E1,9.883726807E2
5.790891994E1,9.883726807E2
5.794737209E1,9.883723755E2
5.798585476E1,9.883723755E2
5.802470364E1,9.883723755E2
5.806272854E1,9.883723755E2
5.810118069E1,9.883723755E2
5.813963284E1,9.883741455E2
5.817808498E1,9.883741455E2
5.821652231E1,9.883741455E2
5.825500497E1,9.883741455E2
5.829342660E1,9.883688965E2
5.833190927E1,9.883688965E2
5.837234506E1,9.883688965E2
5.840878305E1,9.883688965E2
5.844723520E1,9.883688965E2
5.848568734E1,9.883688965E2
5.852413949E1,9.883688965E2
5.856262216E1,9.883688965E2
5.860104379E1,9.883688965E2
5.863949594E1,9.883723755E2
5.867797860E1,9.883723755E2
5.871661386E1,9.883723755E2
5.875485238E1,9.883723755E2
5.879330453E1,9.883793335E2
5.883178720E1,9.883793335E2
5.887020883E1,9.883793335E2
5.890866098E1,9.883793335E2
5.894711313E1,9.883758545E2
5.898556527E1,9.883758545E2
5.902401742E1,9.883758545E2
5.906246957E1,9.883758545E2
5.910092172E1,9.883793335E2
5.913937387E1,9.883793335E2
5.917959604E1,9.883793335E2
5.921627817E1,9.883793335E2
5.925473031E1,9.883793335E2
5.929318246E1,9.883845215E2
5.933163461E1,9.883845215E2
5.937008676E1,9.883845215E2
5.940856942E1,9.883845215E2
5.944699106E1,9.883793335E2
5.948544320E1,9.883793335E2
5.952389535E1,9.883793335E2
5.956234750E1,9.883793335E2
5.960079965E1,9.883795776E2
5.963925180E1,9.883795776E2
5.967773446E1,9.883795776E2
5.971615610E1,9.883795776E2
5.975460824E1,9.883795776E2
5.979321298E1,9.883741455E2
5.983151254E1,9.883741455E2
5.986996469E1,9.883741455E2
5.990841684E1,9.883741455E2
5.994686898E1,9.883795776E2
5.998712167E1,9.883795776E2
6.002377328E1,9.883795776E2
6.006222543E1,9.883795776E2
6.010067758E1,9.883784180E2
6.013912973E1,9.883784180E2
6.017758188E1,9.883784180E2
6.021603402E1,9.883784180E2
6.025451669E1,9.883784180E2
6.029293832E1,9.883818970E2
6.033139047E1,9.883818970E2
6.036984262E1,9.883818970E2
6.040829477E1,9.883818970E2
6.044674692E1,9.883876343E2
6.048519906E1,9.883876343E2
6.052365121E1,9.883876343E2
6.056213388E1,9.883876343E2
6.060055551E1,9.883911133E2
6.063900766E1,9.883911133E2
6.067745981E1,9.883911133E2
6.071591195E1,9.883911133E2
6.075488290E1,9.883911133E2
6.079461679E1,9.883853760E2
6.083129892E1,9.883853760E2
6.086972055E1,9.883853760E2
6.090817270E1,9.883853760E2
6.094662484E1,9.883911133E2
6.098507699E1,9.883911133E2
6.102352914E1,9.883911133E2
6.106198129E1,9.883911133E2
6.110043344E1,9.883876343E2
6.113891610E1,9.883876343E2
6.117733774E1,9.883876343E2
6.121578988E1,9.883876343E2
6.125424203E1,9.883876343E2
6.129269418E1,9.883801270E2
6.133114633E1,9.883801270E2
6.136959848E1,9.883801270E2
6.140808114E1,9.883801270E2
6.144680795E1,9.883784180E2
6.148495492E1,9.883784180E2
6.152340707E1,9.883784180E2
6.156185922E1,9.883784180E2
6.160183725E1,9.883842163E2
6.163876352E1,9.883842163E2
6.167724618E1,9.883842163E2
6.171566781E1,9.883842163E2
6.175411996E1,9.883842163E2
6.179257211E1,9.883818970E2
6.183102426E1,9.883818970E2
6.186947641E1,9.883818970E2
6.190792856E1,9.883818970E2
6.194641122E1,9.883818970E2
6.198483285E1,9.883818970E2
6.202328500E1,9.883818970E2
6.206173715E1,9.883818970E2
6.210018930E1,9.883784180E2
6.213870248E1,9.883784180E2
6.217709360E1,9.883784180E2
6.221554574E1,9.883784180E2
6.225402841E1,9.883784180E2
6.229245004E1,9.883715210E2
6.233090219E1,9.883715210E2
6.236935434E1,9.883715210E2
6.240933236E1,9.883715210E2
6.244622812E1,9.883750000E2
6.248471078E1,9.883750000E2
6.252316293E1,9.883750000E2
6.256164560E1,9.883750000E2
6.260006723E1,9.883767090E2
6.263851938E1,9.883767090E2
6.267697152E1,9.883767090E2
6.271542367E1,9.883767090E2
6.275387582E1,9.883767090E2
6.279232797E1,9.883853760E2
6.283081064E1,9.883853760E2
6.286923227E1,9.883853760E2
6.290768442E1,9.883853760E2
6.294613656E1,9.883847656E2
6.298458871E1,9.883847656E2
6.302304086E1,9.883847656E2
6.306149301E1,9.883847656E2
6.309994516E1,9.883864746E2
6.313842782E1,9.883864746E2
6.317684945E1,9.883864746E2
6.321679696E1,9.883864746E2
6.325375375E1,9.883882446E2
6.329220590E1,9.883882446E2
6.333065805E1,9.883882446E2
6.336911020E1,9.883882446E2
6.340759286E1,9.883882446E2
6.344601449E1,9.883828125E2
6.348446664E1,9.883828125E2
6.352291879E1,9.883828125E2
6.356137094E1,9.883828125E2
6.359982309E1,9.883862305E2
6.363827524E1,9.883862305E2
6.367672738E1,9.883862305E2
6.371521005E1,9.883862305E2
6.375363168E1,9.883787231E2
6.379208383E1,9.883787231E2
6.383053598E1,9.883787231E2
6.386898813E1,9.883787231E2
6.390744027E1,9.883787231E2
6.394589242E1,9.883810425E2
6.398437509E1,9.883810425E2
6.402417001E1,9.883810425E2
6.406121835E1,9.883810425E2
6.409970102E1,9.883770142E2
6.413815316E1,9.883770142E2
6.417715463E1,9.883770142E2
6.421505746E1,9.883770142E2
6.425354013E1,9.883732910E2
6.429196176E1,9.883732910E2
6.433041391E1,9.883732910E2
6.436886606E1,9.883732910E2
6.440731820E1,9.883732910E2
6.444577035E1,9.883853760E2
6.448422250E1,9.883853760E2
6.452267465E1,9.883853760E2
6.456115732E1,9.883853760E2
6.459957895E1,9.883830566E2
6.463803110E1,9.883830566E2
6.467648324E1,9.883830566E2
6.471493539E1,9.883830566E2
6.475338754E1,9.883822632E2
6.479183969E1,9.883822632E2
6.483209237E1,9.883822632E2
6.486914071E1,9.883822632E2
6.490719613E1,9.883822632E2
6.494564828E1,9.883854370E2
6.498410043E1,9.883854370E2
6.502255258E1,9.883854370E2
6.506100473E1,9.883854370E2
6.509945688E1,9.883814087E2
6.513793954E1,9.883814087E2
6.517636117E1,9.883814087E2
6.521481332E1,9.883814087E2
6.525326547E1,9.883808594E2
6.529171762E1,9.883808594E2
6.533016977E1,9.883808594E2
6.536862192E1,9.883808594E2
6.540710458E1,9.883808594E2
6.544552621E1,9.883857422E2
6.548397836E1,9.883857422E2
6.552243051E1,9.883857422E2
6.556106576E1,9.883857422E2
6.559933481E1,9.883869019E2
6.563882455E1,9.883869019E2
6.567620858E1,9.883869019E2
6.571472177E1,9.883869019E2
6.575314340E1,9.883883667E2
6.579159555E1,9.883883667E2
6.583004770E1,9.883883667E2
6.586849984E1,9.883883667E2
6.590695199E1,9.883883667E2
6.594540414E1,9.883840942E2
6.598388681E1,9.883840942E2
6.602230844E1,9.883840942E2
6.606076059E1,9.883840942E2
6.609921274E1,9.883869629E2
6.613766488E1,9.883869629E2
6.617611703E1,9.883869629E2
6.621456918E1,9.883869629E2
6.625302133E1,9.883774414E2
6.629150400E1,9.883774414E2
6.632992563E1,9.883774414E2
6.636837777E1,9.883774414E2
6.640682992E1,9.883774414E2
6.644631967E1,9.883837891E2
6.648373422E1,9.883837891E2
6.652218637E1,9.883837891E2
6.656066903E1,9.883837891E2
6.659909066E1,9.883852539E2
6.663754281E1,9.883852539E2
6.667599496E1,9.883852539E2
6.671444711E1,9.883852539E2
6.675289926E1,9.883881836E2
6.679135141E1,9.883881836E2
6.682983407E1,9.883881836E2
6.686825570E1,9.883881836E2
6.690670785E1,9.883881836E2
